Fecha;FONDO A;FONDO B;FONDO C;FONDO D;FONDO E
23-05-2018;41.581,00;37.382,48;76.284,15;30.653,82;63.282,15
24-05-2018;41.261,81;37.159,68;75.955,23;30.578,95;63.244,41
25-05-2018;41.147,02;37.093,54;75.879,17;30.563,03;63.242,58
26-05-2018;41.147,02;37.093,54;75.879,17;30.563,03;63.242,58
27-05-2018;41.147,02;37.093,54;75.879,17;30.563,03;63.242,58
28-05-2018;41.177,89;37.133,92;75.945,33;30.587,55;63.324,34
29-05-2018;41.110,48;37.096,15;75.879,15;30.566,99;63.312,06
30-05-2018;40.730,74;36.854,13;75.564,12;30.490,39;63.293,94
31-05-2018;40.810,56;36.894,62;75.587,64;30.509,35;63.326,86
01-06-2018;40.988,97;37.019,52;75.771,95;30.539,14;63.336,36
02-06-2018;40.988,97;37.019,52;75.771,95;30.539,14;63.336,36
03-06-2018;40.988,97;37.019,52;75.771,95;30.539,14;63.336,36
04-06-2018;41.144,29;37.117,50;75.887,05;30.573,53;63.391,77
05-06-2018;41.327,41;37.256,67;76.094,04;30.631,60;63.447,92
06-06-2018;41.466,05;37.353,17;76.221,83;30.637,74;63.471,98
07-06-2018;41.304,24;37.227,49;75.981,10;30.568,65;63.421,40
08-06-2018;41.237,72;37.174,15;75.909,85;30.544,17;63.423,56
09-06-2018;41.237,72;37.174,15;75.909,85;30.544,17;63.423,56
10-06-2018;41.237,72;37.174,15;75.909,85;30.544,17;63.423,56
11-06-2018;41.219,42;37.178,90;75.970,27;30.600,52;63.541,47
12-06-2018;41.421,06;37.317,31;76.133,93;30.623,23;63.532,50
13-06-2018;41.498,18;37.384,27;76.217,43;30.637,68;63.551,22
14-06-2018;41.457,04;37.357,96;76.207,99;30.644,12;63.564,13
15-06-2018;41.249,67;37.221,50;75.969,24;30.585,82;63.563,13
16-06-2018;41.249,67;37.221,50;75.969,24;30.585,82;63.563,13
17-06-2018;41.249,67;37.221,50;75.969,24;30.585,82;63.563,13
18-06-2018;41.202,02;37.185,91;75.964,19;30.601,13;63.618,54
19-06-2018;41.035,56;37.082,10;75.815,50;30.564,21;63.630,57
20-06-2018;40.908,14;36.993,43;75.732,22;30.572,22;63.658,29
21-06-2018;40.906,36;36.993,38;75.726,76;30.571,36;63.658,83
22-06-2018;40.749,01;36.905,07;75.660,52;30.565,14;63.679,22
23-06-2018;40.749,01;36.905,07;75.660,52;30.565,14;63.679,22
24-06-2018;40.749,01;36.905,07;75.660,52;30.565,14;63.679,22
25-06-2018;40.682,15;36.847,37;75.587,94;30.562,44;63.687,03
26-06-2018;40.431,59;36.672,80;75.393,71;30.530,78;63.659,58
27-06-2018;40.319,91;36.583,21;75.243,42;30.504,35;63.665,60
28-06-2018;40.223,62;36.528,23;75.192,10;30.494,72;63.680,00
29-06-2018;40.288,45;36.554,73;75.239,00;30.522,47;63.715,72
30-06-2018;40.288,45;36.554,73;75.239,00;30.522,47;63.715,72
01-07-2018;40.288,45;36.554,73;75.239,00;30.522,47;63.715,72
02-07-2018;40.288,45;36.554,73;75.239,00;30.522,47;63.715,72
03-07-2018;40.475,21;36.695,47;75.398,57;30.537,90;63.759,54
04-07-2018;40.563,01;36.755,86;75.512,17;30.579,73;63.784,96
05-07-2018;40.539,57;36.728,99;75.482,35;30.581,29;63.776,68
06-07-2018;40.674,59;36.822,85;75.614,74;30.626,47;63.842,96
07-07-2018;40.674,59;36.822,85;75.614,74;30.626,47;63.842,96
08-07-2018;40.674,59;36.822,85;75.614,74;30.626,47;63.842,96
09-07-2018;41.002,98;37.041,60;75.946,76;30.718,41;63.921,01
10-07-2018;41.079,81;37.103,02;76.028,86;30.726,05;63.896,46
11-07-2018;41.127,20;37.137,10;76.081,59;30.737,68;63.919,08
12-07-2018;40.891,51;36.990,05;75.914,45;30.709,78;63.931,47
13-07-2018;40.855,82;36.951,85;75.804,51;30.679,94;63.889,77
14-07-2018;40.855,82;36.951,85;75.804,51;30.679,94;63.889,77
15-07-2018;40.855,82;36.951,85;75.804,51;30.679,94;63.889,77
16-07-2018;40.855,82;36.951,85;75.804,51;30.679,94;63.889,77
17-07-2018;40.977,35;37.029,58;75.981,62;30.735,39;63.920,98
18-07-2018;41.317,68;37.258,76;76.287,26;30.799,06;63.921,85
19-07-2018;41.468,23;37.362,40;76.461,05;30.849,60;63.989,81
20-07-2018;41.619,02;37.478,15;76.647,52;30.900,24;64.053,04
21-07-2018;41.619,02;37.478,15;76.647,52;30.900,24;64.053,04
22-07-2018;41.619,02;37.478,15;76.647,52;30.900,24;64.053,04
23-07-2018;41.742,60;37.577,50;76.799,76;30.942,60;64.103,61
24-07-2018;41.820,33;37.649,33;76.936,47;30.985,21;64.163,26
25-07-2018;41.821,10;37.653,54;76.954,74;30.992,62;64.162,39
26-07-2018;41.751,62;37.612,19;76.852,40;30.974,81;64.164,44
27-07-2018;41.695,02;37.572,08;76.797,33;30.961,38;64.160,28
28-07-2018;41.695,02;37.572,08;76.797,33;30.961,38;64.160,28
29-07-2018;41.695,02;37.572,08;76.797,33;30.961,38;64.160,28
30-07-2018;41.472,67;37.418,30;76.615,87;30.939,78;64.153,43
31-07-2018;41.200,78;37.229,90;76.375,32;30.897,39;64.146,05
01-08-2018;41.171,12;37.219,62;76.331,74;30.883,50;64.179,30
02-08-2018;41.166,79;37.220,35;76.376,95;30.904,69;64.211,18
03-08-2018;40.975,27;37.093,67;76.189,20;30.876,30;64.212,58
04-08-2018;40.975,27;37.093,67;76.189,20;30.876,30;64.212,58
05-08-2018;40.975,27;37.093,67;76.189,20;30.876,30;64.212,58
06-08-2018;41.142,43;37.198,15;76.329,85;30.918,28;64.229,76
07-08-2018;41.201,55;37.229,83;76.393,75;30.944,28;64.273,07
08-08-2018;41.109,85;37.164,52;76.301,95;30.925,15;64.297,72
09-08-2018;41.123,29;37.179,00;76.356,95;30.949,97;64.360,95
10-08-2018;41.045,68;37.129,36;76.276,59;30.933,22;64.387,73
11-08-2018;41.045,68;37.129,36;76.276,59;30.933,22;64.387,73
12-08-2018;41.045,68;37.129,36;76.276,59;30.933,22;64.387,73
13-08-2018;40.988,64;37.112,92;76.308,19;30.953,10;64.483,40
14-08-2018;40.826,33;36.994,39;76.125,18;30.914,98;64.486,89
15-08-2018;40.826,33;36.994,39;76.125,18;30.914,98;64.486,89
16-08-2018;40.828,85;37.000,34;76.180,07;30.944,54;64.543,21
17-08-2018;40.889,80;37.032,52;76.233,33;30.974,45;64.616,39
18-08-2018;40.889,80;37.032,52;76.233,33;30.974,45;64.616,39
19-08-2018;40.889,80;37.032,52;76.233,33;30.974,45;64.616,39
20-08-2018;41.022,93;37.124,15;76.397,66;31.025,81;64.714,67
21-08-2018;41.237,26;37.286,96;76.661,36;31.097,18;64.814,08
22-08-2018;41.188,40;37.255,86;76.631,38;31.082,87;64.829,79
23-08-2018;41.104,27;37.216,57;76.598,42;31.080,97;64.830,84
24-08-2018;41.171,98;37.270,02;76.684,29;31.100,82;64.857,75
25-08-2018;41.171,98;37.270,02;76.684,29;31.100,82;64.857,75
26-08-2018;41.171,98;37.270,02;76.684,29;31.100,82;64.857,75
27-08-2018;41.160,57;37.247,39;76.640,20;31.098,26;64.859,12
28-08-2018;41.192,79;37.286,90;76.696,40;31.115,15;64.875,75
29-08-2018;41.364,02;37.381,89;76.783,75;31.095,63;64.767,04
30-08-2018;41.816,96;37.653,58;77.116,20;31.140,46;64.695,42
31-08-2018;41.885,44;37.701,25;77.163,51;31.135,63;64.679,12
01-09-2018;41.885,44;37.701,25;77.163,51;31.135,63;64.679,12
02-09-2018;41.885,44;37.701,25;77.163,51;31.135,63;64.679,12
03-09-2018;42.062,14;37.815,79;77.354,21;31.202,41;64.796,65
04-09-2018;42.104,95;37.849,72;77.419,21;31.233,80;64.869,30
05-09-2018;42.167,79;37.875,66;77.490,63;31.258,08;64.948,62
06-09-2018;41.782,80;37.598,67;77.067,56;31.155,49;64.845,49
07-09-2018;41.447,19;37.389,89;76.764,50;31.096,33;64.816,32
08-09-2018;41.447,19;37.389,89;76.764,50;31.096,33;64.816,32
09-09-2018;41.447,19;37.389,89;76.764,50;31.096,33;64.816,32
10-09-2018;41.552,70;37.469,00;76.832,35;31.100,30;64.769,36
11-09-2018;41.624,74;37.480,65;76.814,84;31.085,53;64.704,76
12-09-2018;41.697,25;37.526,20;76.892,92;31.106,58;64.750,14
13-09-2018;41.579,43;37.457,37;76.807,69;31.097,10;64.765,71
14-09-2018;41.557,39;37.468,55;76.868,00;31.126,04;64.867,20
15-09-2018;41.557,39;37.468,55;76.868,00;31.126,04;64.867,20
16-09-2018;41.557,39;37.468,55;76.868,00;31.126,04;64.867,20
17-09-2018;41.557,39;37.468,55;76.868,00;31.126,04;64.867,20
18-09-2018;41.557,39;37.468,55;76.868,00;31.126,04;64.867,20
19-09-2018;41.557,39;37.468,55;76.868,00;31.126,04;64.867,20
20-09-2018;41.981,26;37.758,35;77.352,89;31.261,05;64.932,01
21-09-2018;41.843,07;37.676,87;77.227,16;31.234,41;64.940,53
22-09-2018;41.843,07;37.676,87;77.227,16;31.234,41;64.940,53
23-09-2018;41.843,07;37.676,87;77.227,16;31.234,41;64.940,53
24-09-2018;41.699,59;37.584,70;77.121,19;31.217,16;64.942,88
25-09-2018;41.506,21;37.438,20;76.897,42;31.162,69;64.848,63
26-09-2018;41.646,05;37.521,56;77.006,01;31.174,49;64.825,99
27-09-2018;41.427,60;37.359,39;76.712,89;31.083,66;64.668,55
28-09-2018;41.338,74;37.302,70;76.666,38;31.099,01;64.704,55
29-09-2018;41.338,74;37.302,70;76.666,38;31.099,01;64.704,55
30-09-2018;41.338,74;37.302,70;76.666,38;31.099,01;64.704,55
01-10-2018;41.191,60;37.211,59;76.578,66;31.102,15;64.768,76
02-10-2018;41.006,26;37.084,02;76.430,81;31.092,39;64.818,93
03-10-2018;41.049,26;37.122,50;76.536,37;31.145,40;64.873,81
04-10-2018;41.135,56;37.185,99;76.634,32;31.177,48;64.886,21
05-10-2018;41.190,46;37.206,38;76.656,83;31.156,98;64.805,89
06-10-2018;41.190,46;37.206,38;76.656,83;31.156,98;64.805,89
07-10-2018;41.190,46;37.206,38;76.656,83;31.156,98;64.805,89
08-10-2018;41.055,22;37.097,43;76.478,35;31.113,69;64.744,25
09-10-2018;41.373,42;37.300,16;76.809,66;31.215,46;64.779,26
10-10-2018;41.377,59;37.307,33;76.795,05;31.202,93;64.750,52
11-10-2018;40.946,82;37.021,67;76.430,97;31.089,51;64.614,74
12-10-2018;40.300,42;36.551,09;75.689,53;30.902,74;64.394,02
13-10-2018;40.300,42;36.551,09;75.689,53;30.902,74;64.394,02
14-10-2018;40.300,42;36.551,09;75.689,53;30.902,74;64.394,02
15-10-2018;40.300,42;36.551,09;75.689,53;30.902,74;64.394,02
16-10-2018;40.321,03;36.597,79;75.702,08;30.888,17;64.379,86
17-10-2018;40.316,46;36.568,46;75.597,58;30.866,77;64.320,59
18-10-2018;40.355,66;36.580,95;75.648,41;30.876,53;64.261,31
19-10-2018;40.149,62;36.445,01;75.516,31;30.851,60;64.285,12
20-10-2018;40.149,62;36.445,01;75.516,31;30.851,60;64.285,12
21-10-2018;40.149,62;36.445,01;75.516,31;30.851,60;64.285,12
22-10-2018;40.193,99;36.482,50;75.593,47;30.892,18;64.378,32
23-10-2018;40.442,68;36.666,51;75.907,08;30.969,06;64.433,69
24-10-2018;40.218,58;36.530,39;75.774,85;30.969,35;64.517,03
25-10-2018;39.977,37;36.395,64;75.670,39;30.936,59;64.503,44
26-10-2018;39.974,78;36.387,68;75.568,69;30.923,11;64.508,33
27-10-2018;39.974,78;36.387,68;75.568,69;30.923,11;64.508,33
28-10-2018;39.974,78;36.387,68;75.568,69;30.923,11;64.508,33
29-10-2018;39.871,29;36.331,32;75.554,38;30.939,53;64.530,17
30-10-2018;39.665,00;36.175,35;75.318,32;30.870,15;64.462,31
31-10-2018;39.803,56;36.248,49;75.322,28;30.879,44;64.430,98
01-11-2018;39.803,56;36.248,49;75.322,28;30.879,44;64.430,98
02-11-2018;39.803,56;36.248,49;75.322,28;30.879,44;64.430,98
03-11-2018;39.803,56;36.248,49;75.322,28;30.879,44;64.430,98
04-11-2018;39.803,56;36.248,49;75.322,28;30.879,44;64.430,98
05-11-2018;41.112,50;37.167,81;76.675,92;31.169,99;64.607,22
06-11-2018;40.642,56;36.886,82;76.353,93;31.141,49;64.737,97
07-11-2018;40.542,69;36.825,36;76.296,71;31.145,01;64.781,29
08-11-2018;40.661,83;36.898,87;76.337,33;31.152,09;64.786,47
09-11-2018;40.518,49;36.823,87;76.239,58;31.119,88;64.773,93
10-11-2018;40.518,49;36.823,87;76.239,58;31.119,88;64.773,93
11-11-2018;40.518,49;36.823,87;76.239,58;31.119,88;64.773,93
12-11-2018;40.332,20;36.673,68;76.013,37;31.068,92;64.718,76
13-11-2018;40.185,36;36.569,33;75.904,87;31.050,27;64.726,77
14-11-2018;40.267,20;36.613,69;75.920,49;31.027,40;64.694,41
15-11-2018;40.172,40;36.555,45;75.853,99;31.018,63;64.687,42
16-11-2018;40.091,08;36.494,66;75.763,40;30.996,93;64.693,41
17-11-2018;40.091,08;36.494,66;75.763,40;30.996,93;64.693,41
18-11-2018;40.091,08;36.494,66;75.763,40;30.996,93;64.693,41
19-11-2018;39.965,15;36.428,69;75.688,07;30.995,83;64.751,67
20-11-2018;39.798,79;36.321,00;75.596,41;30.976,69;64.734,76
21-11-2018;39.293,16;36.004,64;75.191,37;30.911,31;64.775,10
22-11-2018;39.302,26;36.011,84;75.178,06;30.910,46;64.789,51
23-11-2018;39.284,11;35.991,98;75.159,70;30.906,15;64.757,43
24-11-2018;39.284,11;35.991,98;75.159,70;30.906,15;64.757,43
25-11-2018;39.284,11;35.991,98;75.159,70;30.906,15;64.757,43
26-11-2018;39.406,42;36.080,45;75.300,90;30.928,85;64.762,72
27-11-2018;39.666,36;36.234,22;75.453,35;30.935,50;64.754,84
28-11-2018;39.694,24;36.252,68;75.512,66;30.974,77;64.819,51
29-11-2018;39.855,70;36.334,96;75.599,61;30.998,28;64.829,96
30-11-2018;39.893,56;36.379,50;75.729,87;31.046,56;64.910,43
01-12-2018;39.893,56;36.379,50;75.729,87;31.046,56;64.910,43
02-12-2018;39.893,56;36.379,50;75.729,87;31.046,56;64.910,43
03-12-2018;39.938,76;36.420,37;75.793,07;31.080,54;64.960,20
04-12-2018;40.216,91;36.610,10;76.082,51;31.146,50;65.049,15
05-12-2018;39.974,23;36.490,82;75.995,22;31.131,05;65.019,26
06-12-2018;39.926,43;36.436,67;75.929,40;31.119,97;65.022,75
07-12-2018;39.691,07;36.272,12;75.731,06;31.104,03;65.080,78
08-12-2018;39.691,07;36.272,12;75.731,06;31.104,03;65.080,78
09-12-2018;39.691,07;36.272,12;75.731,06;31.104,03;65.080,78
10-12-2018;39.443,76;36.138,12;75.619,49;31.089,64;65.117,08
11-12-2018;39.101,42;35.885,10;75.236,89;31.008,49;65.065,69
12-12-2018;39.309,52;36.034,75;75.433,38;31.058,28;65.120,89
13-12-2018;39.644,29;36.268,24;75.761,73;31.125,66;65.159,10
14-12-2018;39.873,57;36.438,38;76.024,60;31.171,57;65.159,52
15-12-2018;39.873,57;36.438,38;76.024,60;31.171,57;65.159,52
16-12-2018;39.873,57;36.438,38;76.024,60;31.171,57;65.159,52
17-12-2018;39.770,72;36.369,82;75.943,57;31.146,94;65.129,91
18-12-2018;39.491,76;36.172,83;75.710,19;31.092,87;65.098,59
19-12-2018;39.534,03;36.209,22;75.800,52;31.127,26;65.158,95
20-12-2018;39.461,02;36.173,55;75.827,01;31.146,24;65.231,51
21-12-2018;39.177,12;35.991,29;75.628,53;31.123,53;65.257,54
22-12-2018;39.177,12;35.991,29;75.628,53;31.123,53;65.257,54
23-12-2018;39.177,12;35.991,29;75.628,53;31.123,53;65.257,54
24-12-2018;39.054,22;35.924,83;75.592,86;31.130,48;65.309,79
25-12-2018;39.054,22;35.924,83;75.592,86;31.130,48;65.309,79
26-12-2018;38.918,24;35.844,59;75.516,05;31.106,84;65.281,58
27-12-2018;39.175,06;36.009,25;75.724,85;31.192,65;65.442,24
28-12-2018;39.363,55;36.130,36;75.929,85;31.261,51;65.536,19
29-12-2018;39.363,55;36.130,36;75.929,85;31.261,51;65.536,19
30-12-2018;39.363,55;36.130,36;75.929,85;31.261,51;65.536,19
31-12-2018;39.607,81;36.306,69;76.220,17;31.335,02;65.598,69
01-01-2019;39.607,81;36.306,69;76.220,17;31.335,02;65.598,69
02-01-2019;39.687,99;36.372,62;76.309,04;31.363,92;65.648,56
03-01-2019;39.765,17;36.425,36;76.447,29;31.446,61;65.748,97
04-01-2019;39.635,14;36.366,71;76.500,23;31.496,54;65.843,89
05-01-2019;39.635,14;36.366,71;76.500,23;31.496,54;65.843,89
06-01-2019;39.635,14;36.366,71;76.500,23;31.496,54;65.843,89
07-01-2019;39.811,40;36.481,02;76.641,13;31.556,88;65.951,53
08-01-2019;39.810,37;36.466,00;76.579,99;31.505,75;65.838,44
09-01-2019;39.989,81;36.603,21;76.820,38;31.602,70;65.982,85
10-01-2019;40.358,43;36.846,76;77.104,49;31.635,81;65.915,48
11-01-2019;40.426,05;36.905,74;77.157,93;31.635,90;65.897,20
12-01-2019;40.426,05;36.905,74;77.157,93;31.635,90;65.897,20
13-01-2019;40.426,05;36.905,74;77.157,93;31.635,90;65.897,20
14-01-2019;40.419,76;36.916,16;77.193,77;31.633,96;65.907,20
15-01-2019;40.263,84;36.814,06;77.079,34;31.627,03;65.935,58
16-01-2019;40.416,32;36.937,26;77.244,65;31.667,58;65.983,61
17-01-2019;40.524,95;37.019,29;77.361,81;31.686,32;65.991,63
18-01-2019;40.569,15;37.034,61;77.334,60;31.655,65;65.909,54
19-01-2019;40.569,15;37.034,61;77.334,60;31.655,65;65.909,54
20-01-2019;40.569,15;37.034,61;77.334,60;31.655,65;65.909,54
21-01-2019;40.792,45;37.181,30;77.489,30;31.676,54;65.887,35
22-01-2019;40.901,14;37.243,48;77.511,45;31.640,99;65.777,32
23-01-2019;40.589,32;37.032,39;77.248,87;31.578,39;65.743,54
24-01-2019;40.625,72;37.054,68;77.324,46;31.628,64;65.819,96
25-01-2019;40.727,62;37.139,67;77.497,81;31.692,07;65.901,50
26-01-2019;40.727,62;37.139,67;77.497,81;31.692,07;65.901,50
27-01-2019;40.727,62;37.139,67;77.497,81;31.692,07;65.901,50
28-01-2019;40.827,14;37.232,81;77.702,15;31.765,19;66.032,24
29-01-2019;40.849,95;37.257,73;77.788,17;31.778,93;66.041,45
30-01-2019;40.798,63;37.220,98;77.752,15;31.792,52;66.086,83
31-01-2019;40.797,89;37.215,36;77.705,75;31.794,30;66.097,27
01-02-2019;40.749,55;37.211,38;77.779,71;31.849,27;66.228,91
02-02-2019;40.749,55;37.211,38;77.779,71;31.849,27;66.228,91
03-02-2019;40.749,55;37.211,38;77.779,71;31.849,27;66.228,91
04-02-2019;40.710,10;37.221,73;77.859,10;31.893,90;66.303,68
05-02-2019;40.719,20;37.233,28;77.913,10;31.927,59;66.383,13
06-02-2019;40.780,52;37.278,63;78.028,24;31.968,65;66.433,29
07-02-2019;40.713,95;37.235,39;77.981,44;31.945,26;66.426,28
08-02-2019;40.533,95;37.118,92;77.800,40;31.892,98;66.392,16
09-02-2019;40.533,95;37.118,92;77.800,40;31.892,98;66.392,16
10-02-2019;40.533,95;37.118,92;77.800,40;31.892,98;66.392,16
11-02-2019;40.397,27;37.020,19;77.677,11;31.885,00;66.439,07
12-02-2019;40.589,89;37.172,54;77.968,43;31.981,33;66.582,81
13-02-2019;40.806,59;37.297,80;78.095,64;31.998,26;66.534,57
14-02-2019;40.935,55;37.387,78;78.219,82;32.013,28;66.529,09
15-02-2019;41.147,40;37.529,91;78.479,75;32.102,08;66.616,83
16-02-2019;41.147,40;37.529,91;78.479,75;32.102,08;66.616,83
17-02-2019;41.147,40;37.529,91;78.479,75;32.102,08;66.616,83
18-02-2019;41.093,49;37.472,79;78.331,17;32.062,51;66.574,72
19-02-2019;41.039,61;37.447,64;78.319,13;32.051,68;66.554,85
20-02-2019;41.000,80;37.424,27;78.336,06;32.080,10;66.637,95
21-02-2019;40.995,70;37.443,52;78.342,81;32.069,31;66.636,50
22-02-2019;40.965,36;37.428,89;78.312,58;32.059,56;66.638,77
23-02-2019;40.965,36;37.428,89;78.312,58;32.059,56;66.638,77
24-02-2019;40.965,36;37.428,89;78.312,58;32.059,56;66.638,77
25-02-2019;41.068,83;37.507,44;78.419,87;32.084,61;66.666,67
26-02-2019;41.158,09;37.594,83;78.556,56;32.111,84;66.682,19
27-02-2019;41.104,53;37.554,49;78.514,22;32.104,03;66.661,25
28-02-2019;40.957,76;37.433,57;78.266,82;32.043,20;66.567,74
01-03-2019;40.837,18;37.348,92;78.120,56;32.015,39;66.559,53
02-03-2019;40.837,18;37.348,92;78.120,56;32.015,39;66.559,53
03-03-2019;40.837,18;37.348,92;78.120,56;32.015,39;66.559,53
04-03-2019;41.118,75;37.533,60;78.338,97;32.035,82;66.533,44
05-03-2019;41.189,82;37.571,67;78.358,79;32.017,56;66.454,75
06-03-2019;41.083,26;37.523,44;78.287,20;32.019,15;66.506,55
07-03-2019;41.054,84;37.515,36;78.323,04;32.028,92;66.551,39
08-03-2019;40.950,05;37.457,55;78.318,75;32.058,39;66.653,76
09-03-2019;40.950,05;37.457,55;78.318,75;32.058,39;66.653,76
10-03-2019;40.950,05;37.457,55;78.318,75;32.058,39;66.653,76
11-03-2019;41.099,77;37.560,18;78.524,87;32.138,65;66.777,33
12-03-2019;41.466,73;37.815,16;78.891,80;32.232,44;66.869,58
13-03-2019;41.545,05;37.874,68;78.969,17;32.243,10;66.848,33
14-03-2019;41.564,05;37.892,50;79.028,56;32.285,04;66.934,64
15-03-2019;41.729,57;38.009,65;79.224,04;32.334,79;66.982,72
16-03-2019;41.729,57;38.009,65;79.224,04;32.334,79;66.982,72
17-03-2019;41.729,57;38.009,65;79.224,04;32.334,79;66.982,72
18-03-2019;41.885,99;38.130,02;79.435,51;32.399,87;67.068,40
19-03-2019;42.004,60;38.225,98;79.595,93;32.443,77;67.112,72
20-03-2019;41.974,99;38.221,51;79.652,99;32.487,56;67.212,27
21-03-2019;41.904,32;38.185,54;79.688,60;32.529,52;67.304,32
22-03-2019;41.838,16;38.166,86;79.742,69;32.593,16;67.485,99
23-03-2019;41.838,16;38.166,86;79.742,69;32.593,16;67.485,99
24-03-2019;41.838,16;38.166,86;79.742,69;32.593,16;67.485,99
25-03-2019;41.919,88;38.243,36;80.037,67;32.701,78;67.674,10
26-03-2019;41.755,13;38.131,97;79.907,26;32.704,14;67.756,91
27-03-2019;41.952,89;38.269,98;80.116,14;32.752,91;67.765,10
28-03-2019;41.991,68;38.317,86;80.274,05;32.804,78;67.901,86
29-03-2019;41.912,66;38.276,02;80.197,38;32.792,14;67.917,07
30-03-2019;41.912,66;38.276,02;80.197,38;32.792,14;67.917,07
31-03-2019;41.912,66;38.276,02;80.197,38;32.792,14;67.917,07
01-04-2019;42.097,34;38.417,83;80.368,83;32.819,03;67.927,56
02-04-2019;42.243,37;38.516,24;80.495,95;32.843,36;67.913,79
03-04-2019;42.122,55;38.425,79;80.369,85;32.823,30;67.925,34
04-04-2019;42.193,27;38.489,04;80.420,72;32.829,76;67.922,50
05-04-2019;42.198,57;38.489,65;80.399,89;32.827,89;67.903,07
06-04-2019;42.198,57;38.489,65;80.399,89;32.827,89;67.903,07
07-04-2019;42.198,57;38.489,65;80.399,89;32.827,89;67.903,07
08-04-2019;42.251,48;38.541,33;80.516,25;32.884,46;68.004,59
09-04-2019;42.254,72;38.574,92;80.650,33;32.959,15;68.160,29
10-04-2019;42.258,43;38.626,77;80.870,20;33.063,35;68.385,35
11-04-2019;42.304,72;38.668,78;80.983,07;33.122,14;68.514,47
12-04-2019;42.216,44;38.602,26;80.861,12;33.083,77;68.469,07
13-04-2019;42.216,44;38.602,26;80.861,12;33.083,77;68.469,07
14-04-2019;42.216,44;38.602,26;80.861,12;33.083,77;68.469,07
15-04-2019;42.140,81;38.544,71;80.714,92;33.025,39;68.419,43
16-04-2019;42.240,75;38.614,35;80.846,58;33.068,33;68.448,84
17-04-2019;42.386,17;38.710,05;80.946,26;33.073,24;68.418,97
18-04-2019;42.236,83;38.626,49;80.861,55;33.061,35;68.449,35
19-04-2019;42.236,83;38.626,49;80.861,55;33.061,35;68.449,35
20-04-2019;42.236,83;38.626,49;80.861,55;33.061,35;68.449,35
21-04-2019;42.236,83;38.626,49;80.861,55;33.061,35;68.449,35
22-04-2019;42.281,80;38.663,64;80.971,04;33.125,28;68.573,45
23-04-2019;42.311,13;38.675,48;80.990,75;33.124,89;68.554,94
24-04-2019;42.480,72;38.773,09;81.122,66;33.167,05;68.582,26
25-04-2019;42.541,75;38.816,05;81.174,33;33.160,27;68.575,08
26-04-2019;42.584,08;38.814,99;81.149,95;33.141,26;68.499,91
27-04-2019;42.584,08;38.814,99;81.149,95;33.141,26;68.499,91
28-04-2019;42.584,08;38.814,99;81.149,95;33.141,26;68.499,91
29-04-2019;42.598,13;38.829,42;81.187,21;33.155,79;68.514,18
30-04-2019;42.820,53;38.981,62;81.356,93;33.171,35;68.466,30
01-05-2019;42.820,53;38.981,62;81.356,93;33.171,35;68.466,30
02-05-2019;42.856,67;39.011,09;81.439,53;33.189,65;68.487,16
03-05-2019;42.988,30;39.085,21;81.510,13;33.194,42;68.487,23
04-05-2019;42.988,30;39.085,21;81.510,13;33.194,42;68.487,23
05-05-2019;42.988,30;39.085,21;81.510,13;33.194,42;68.487,23
06-05-2019;42.960,11;39.066,25;81.458,29;33.197,37;68.546,12
07-05-2019;42.719,38;38.900,98;81.246,10;33.174,57;68.558,68
08-05-2019;42.434,82;38.695,23;81.009,06;33.118,21;68.507,75
09-05-2019;42.356,01;38.650,29;80.925,58;33.119,41;68.535,16
10-05-2019;42.292,77;38.607,16;80.900,51;33.120,74;68.542,38
11-05-2019;42.292,77;38.607,16;80.900,51;33.120,74;68.542,38
12-05-2019;42.292,77;38.607,16;80.900,51;33.120,74;68.542,38
13-05-2019;42.175,01;38.537,19;80.790,19;33.109,53;68.581,91
14-05-2019;41.905,81;38.367,18;80.661,16;33.103,76;68.638,49
15-05-2019;41.985,51;38.411,47;80.654,97;33.102,52;68.626,99
16-05-2019;42.078,71;38.485,98;80.785,24;33.132,64;68.662,58
17-05-2019;42.100,49;38.496,49;80.765,60;33.120,52;68.667,60
18-05-2019;42.100,49;38.496,49;80.765,60;33.120,52;68.667,60
19-05-2019;42.100,49;38.496,49;80.765,60;33.120,52;68.667,60
20-05-2019;42.017,28;38.439,64;80.747,67;33.126,71;68.694,06
21-05-2019;42.017,28;38.439,64;80.747,67;33.126,71;68.694,06
22-05-2019;42.127,23;38.502,59;80.843,32;33.178,98;68.741,94
23-05-2019;42.104,43;38.494,19;80.868,55;33.200,58;68.790,17
24-05-2019;41.845,66;38.318,99;80.749,62;33.230,16;68.923,79
25-05-2019;41.845,66;38.318,99;80.749,62;33.230,16;68.923,79
26-05-2019;41.845,66;38.318,99;80.749,62;33.230,16;68.923,79
27-05-2019;41.822,67;38.319,31;80.773,94;33.247,16;68.971,48
28-05-2019;41.898,48;38.389,01;80.970,58;33.339,58;69.128,63
29-05-2019;42.159,03;38.584,55;81.410,59;33.506,82;69.335,41
30-05-2019;42.269,52;38.702,55;81.771,96;33.682,78;69.676,35
31-05-2019;42.359,99;38.779,87;81.862,76;33.678,27;69.638,56
01-06-2019;42.359,99;38.779,87;81.862,76;33.678,27;69.638,56
02-06-2019;42.359,99;38.779,87;81.862,76;33.678,27;69.638,56
03-06-2019;42.403,67;38.854,54;82.091,84;33.784,50;69.830,85
